product_id,price,option,date_created,is_immediate_delivery_item
23879,120000,275,2025-02-15T14:31:06Z,false
23879,129000,270,2025-02-15T13:29:40Z,true
23879,127000,260,2025-02-15T13:29:07Z,true
23879,134000,280,2025-02-15T12:43:01Z,false
23879,129000,280,2025-02-15T12:28:15Z,false
23879,164000,240(US 6),2025-02-15T12:02:23Z,false
23879,132000,270,2025-02-15T12:02:22Z,false
23879,129000,280,2025-02-15T11:40:33Z,false
23879,108000,270,2025-02-15T10:56:30Z,false
23879,148000,250,2025-02-15T10:29:56Z,false
23879,132000,255,2025-02-15T07:43:58Z,false
23879,126000,270,2025-02-15T07:23:08Z,true
23879,139000,265,2025-02-15T07:08:41Z,true
23879,128000,280,2025-02-15T06:32:24Z,false
23879,170000,240(US 6),2025-02-15T05:35:12Z,true
23879,137000,265,2025-02-15T05:35:12Z,true
23879,114000,270,2025-02-15T05:19:17Z,false
23879,131000,240(US 6),2025-02-15T05:09:42Z,false
23879,141000,255,2025-02-15T03:47:39Z,true
23879,121000,275,2025-02-15T02:20:13Z,false
23879,140000,255,2025-02-14T22:48:01Z,true
23879,136000,265,2025-02-14T14:31:33Z,true
23879,152000,250,2025-02-14T14:13:57Z,true
23879,128000,265,2025-02-14T11:41:14Z,false
23879,165000,240(US 6),2025-02-14T11:41:14Z,false
23879,134000,265,2025-02-14T11:30:37Z,true
23879,126000,260,2025-02-14T08:03:57Z,true
23879,148000,250,2025-02-14T08:03:57Z,true
23879,116000,270,2025-02-14T05:35:13Z,false
23879,129000,260,2025-02-13T23:52:06Z,true
23879,129000,260,2025-02-13T15:24:17Z,true
23879,131000,270,2025-02-13T13:17:21Z,true
23879,133000,280,2025-02-13T07:43:31Z,false
23879,138000,255,2025-02-13T07:13:30Z,true
23879,123000,275,2025-02-13T05:19:05Z,true
23879,129000,280,2025-02-13T04:58:49Z,false
23879,151000,250,2025-02-13T04:57:40Z,true
23879,128000,280,2025-02-13T04:52:16Z,false
23879,132000,260,2025-02-13T04:46:56Z,true
23879,123000,265,2025-02-13T00:22:48Z,false
23879,125000,270,2025-02-12T22:08:00Z,true
23879,137000,255,2025-02-12T16:07:10Z,true
23879,122000,265,2025-02-12T16:02:54Z,false
23879,124000,270,2025-02-12T14:36:55Z,true
23879,123000,270,2025-02-12T14:12:16Z,true
23879,166000,240(US 6),2025-02-12T14:12:16Z,true
23879,159000,245,2025-02-12T13:36:30Z,true
23879,136000,265,2025-02-12T12:00:07Z,true
23879,124000,265,2025-02-12T11:08:44Z,false
23879,121000,275,2025-02-12T10:39:10Z,false
23879,128000,265,2025-02-12T09:54:25Z,false
23879,119000,275,2025-02-12T09:21:41Z,true
23879,121000,275,2025-02-12T08:30:04Z,false
23879,139000,250,2025-02-12T08:30:04Z,false
23879,115000,270,2025-02-12T07:45:48Z,false
23879,114000,270,2025-02-12T07:44:42Z,false
23879,149000,285,2025-02-12T07:44:41Z,false
23879,130000,265,2025-02-12T06:30:37Z,false
23879,130000,260,2025-02-12T06:20:05Z,true
23879,138000,250,2025-02-12T06:19:01Z,false
23879,133000,255,2025-02-12T06:09:47Z,true
23879,130000,265,2025-02-12T05:57:18Z,false
23879,122000,270,2025-02-12T05:56:57Z,true
23879,132000,260,2025-02-12T05:44:11Z,true
23879,150000,280,2025-02-12T05:05:51Z,true
23879,131000,255,2025-02-12T04:20:27Z,false
23879,130000,260,2025-02-12T04:00:55Z,false
23879,130000,260,2025-02-12T03:51:46Z,true
23879,124000,275,2025-02-12T03:07:03Z,true
23879,160000,245,2025-02-12T02:49:49Z,true
23879,137000,255,2025-02-12T02:20:55Z,true
23879,138000,290,2025-02-11T19:14:18Z,false
23879,115000,275,2025-02-11T18:39:13Z,true
23879,130000,260,2025-02-11T18:17:04Z,true
23879,125000,270,2025-02-11T18:00:36Z,true
23879,130000,260,2025-02-11T14:26:09Z,true
23879,131000,265,2025-02-11T13:43:03Z,false
23879,124000,275,2025-02-11T12:41:26Z,true
23879,135000,265,2025-02-11T09:57:27Z,true
23879,134000,265,2025-02-11T09:57:09Z,true
23879,134000,265,2025-02-11T09:56:46Z,true
23879,132000,260,2025-02-11T07:26:34Z,true
23879,132000,260,2025-02-11T07:15:34Z,true
23879,123000,270,2025-02-11T06:53:02Z,true
23879,122000,270,2025-02-11T05:51:43Z,true
23879,144000,250,2025-02-11T05:03:54Z,true
23879,120000,275,2025-02-10T23:52:22Z,false
23879,130000,255,2025-02-10T12:35:53Z,false
23879,136000,265,2025-02-10T11:03:15Z,true
23879,132000,265,2025-02-10T09:35:20Z,false
23879,143000,250,2025-02-10T08:45:42Z,true
23879,110000,270,2025-02-10T08:02:26Z,false
23879,134000,250,2025-02-10T07:49:52Z,false
23879,129000,255,2025-02-10T07:08:37Z,false
23879,136000,265,2025-02-10T05:31:29Z,true
23879,133000,265,2025-02-10T03:59:48Z,true
23879,122000,275,2025-02-10T03:14:16Z,true
23879,110000,270,2025-02-10T02:49:09Z,false
23879,139000,255,2025-02-09T23:43:38Z,true
23879,130000,260,2025-02-09T22:30:37Z,false
23879,109000,270,2025-02-09T14:37:06Z,false
23879,133000,250,2025-02-09T13:28:46Z,false
23879,121000,275,2025-02-09T12:39:06Z,true
23879,132000,265,2025-02-09T10:45:56Z,true
23879,131000,265,2025-02-09T09:29:58Z,false
23879,128000,260,2025-02-09T07:24:48Z,false
23879,125000,270,2025-02-09T06:24:03Z,true
23879,136000,280,2025-02-09T05:23:03Z,false
23879,115000,275,2025-02-09T03:36:11Z,false
23879,106000,270,2025-02-09T00:52:52Z,false
23879,130000,255,2025-02-08T13:10:44Z,false
23879,137000,255,2025-02-08T13:07:58Z,true
23879,157000,245,2025-02-08T11:25:08Z,true
23879,110000,270,2025-02-08T11:15:13Z,false
23879,110000,270,2025-02-08T11:01:01Z,false
23879,119000,290,2025-02-08T09:22:59Z,false
23879,121000,265,2025-02-08T09:22:22Z,false
23879,128000,280,2025-02-08T08:51:52Z,false
23879,110000,270,2025-02-08T08:00:04Z,false
23879,110000,270,2025-02-08T06:55:14Z,false
23879,110000,270,2025-02-08T06:37:35Z,false
23879,110000,270,2025-02-08T06:17:12Z,false
23879,111000,270,2025-02-08T05:55:35Z,false
23879,125000,280,2025-02-07T23:18:35Z,true
23879,137000,255,2025-02-07T19:07:23Z,true
23879,126000,280,2025-02-07T17:18:03Z,false
23879,116000,275,2025-02-07T17:10:09Z,true
23879,131000,265,2025-02-07T14:49:22Z,true
23879,123000,275,2025-02-07T13:41:11Z,true
23879,111000,270,2025-02-07T13:36:37Z,false
23879,151000,280,2025-02-07T12:54:57Z,true
23879,125000,290,2025-02-07T09:48:46Z,false
23879,130000,260,2025-02-07T05:35:22Z,true
23879,112000,270,2025-02-07T05:26:52Z,true
23879,136000,250,2025-02-07T04:18:11Z,true
23879,111000,260,2025-02-07T03:25:52Z,false
23879,112000,270,2025-02-07T02:36:21Z,false
23879,112000,270,2025-02-07T02:16:44Z,false
23879,112000,270,2025-02-07T01:57:52Z,false
23879,112000,270,2025-02-07T01:18:14Z,false
23879,113000,270,2025-02-07T01:03:45Z,false
23879,112000,270,2025-02-07T01:00:57Z,false
23879,113000,270,2025-02-07T00:39:19Z,false
23879,112000,270,2025-02-07T00:06:54Z,false
23879,112000,270,2025-02-06T15:53:20Z,false
23879,126000,260,2025-02-06T15:12:42Z,false
23879,112000,270,2025-02-06T13:48:09Z,false
23879,135000,250,2025-02-06T13:36:52Z,true
23879,114000,270,2025-02-06T07:25:50Z,false
23879,167000,240(US 6),2025-02-06T05:32:52Z,true
23879,130000,260,2025-02-06T05:32:52Z,true
23879,114000,270,2025-02-06T02:59:46Z,false
23879,114000,270,2025-02-06T02:33:59Z,false
23879,133000,250,2025-02-06T02:03:16Z,true
23879,114000,270,2025-02-06T02:00:56Z,false
23879,114000,270,2025-02-06T01:52:29Z,false
23879,112000,270,2025-02-06T00:58:55Z,false
23879,111000,270,2025-02-06T00:54:16Z,false
23879,112000,270,2025-02-05T23:02:12Z,false
23879,111000,270,2025-02-05T14:14:24Z,false
23879,131000,270,2025-02-05T14:11:05Z,true
23879,163000,240(US 6),2025-02-05T13:10:51Z,true
23879,124000,265,2025-02-05T13:10:51Z,false
23879,111000,270,2025-02-05T12:16:03Z,false
23879,117000,275,2025-02-05T10:10:42Z,true
23879,112000,270,2025-02-05T10:06:04Z,false
23879,121000,265,2025-02-05T09:52:13Z,false
23879,135000,255,2025-02-05T07:53:06Z,true
23879,112000,270,2025-02-05T06:57:13Z,false
23879,159000,245,2025-02-05T06:44:50Z,true
23879,116000,275,2025-02-05T05:47:34Z,true
23879,164000,240(US 6),2025-02-05T05:47:34Z,true
23879,131000,270,2025-02-05T02:30:03Z,true
23879,112000,270,2025-02-05T01:59:46Z,false
